beta_theory,gamma_theory,alpha_theory,m_beta,m_gamma,m_alpha,gm,area,fom
0.17012542798525893,0.020309176209047358,0.054797388677028734,34,4,2158,-0.00026369322745978485,2396,-5.682651788234106e-08
0.17012542798525893,0.024244620170823284,0.05408793092295452,34,5,2130,-0.00026216073815770125,2369,-5.718789279649694e-08
0.17012542798525893,0.028942661247167517,0.053265617183062317,34,6,2098,-0.000260404109751041,2338,-5.761254839710459e-08
0.17012542798525893,0.0345510729459222,0.05231739342112971,34,7,2060,-0.00025831531548976404,2301,-5.813460761798714e-08
0.17012542798525893,0.04124626382901352,0.05123045538873685,34,8,2017,-0.00025594868247136396,2259,-5.874856139798286e-08
0.17012542798525893,0.04923882631706739,0.04999296067264476,34,10,1969,-0.00025325105774067337,2213,-5.9438001140799616e-08
0.17012542798525893,0.05878016072274912,0.048594923380011035,34,12,1914,-0.000250147980288333,2160,-6.02684891408227e-08
0.17012542798525893,0.07017038286703829,0.04702926651351406,34,14,1852,-0.00024664090837313974,2100,-6.126080663403105e-08
0.17012542798525893,0.0837677640068292,0.04529297056663083,34,17,1784,-0.00024268912925720935,2035,-6.238217780802017e-08
0.17012542798525893,0.1,0.04338821400252997,34,20,1709,-0.00023830933716878646,1963,-6.37129413128112e-08
0.17012542798525893,0.1193776641714437,0.04132335995159124,34,24,1627,-0.00023337414159753083,1885,-6.52415214637444e-08
0.17012542798525893,0.14251026703029984,0.03911361584296171,34,29,1540,-0.0002279440443277476,1803,-6.695178415313036e-08
0.17012542798525893,0.17012542798525893,0.0367811929750999,34,34,1448,-0.00022214609536582366,1716,-6.894835854578129e-08
0.17012542798525893,0.20309176209047358,0.03435483270945658,34,41,1353,-0.000215719371764298,1628,-7.107441279563839e-08
0.17012542798525893,0.24244620170823283,0.031868647627717794,34,48,1255,-0.00020899565872082768,1537,-7.353305844797259e-08
0.17012542798525893,0.28942661247167517,0.02936033846121466,34,58,1156,-0.00020142557156382646,1448,-7.60027663773192e-08
0.17012542798525893,0.345510729459222,0.026868965857520303,34,69,1058,-0.00019350223167459622,1361,-7.861725889953204e-08
0.17012542798525893,0.41246263829013524,0.024432547816036324,34,82,962,-0.00018504037414312794,1278,-8.121220030157295e-08
0.17012542798525893,0.49238826317067413,0.022085791054396467,34,98,870,-0.0001758925045262514,1202,-8.348799341477662e-08
0.17012542798525893,0.5878016072274915,0.01985823574000672,34,118,782,-0.00016582785926329667,1134,-8.515871331462177e-08
0.17012542798525893,0.701703828670383,0.017773007143756913,34,140,700,-0.0001555806508432433,1074,-8.6337764063953e-08
0.17012542798525893,0.837677640068292,0.015846251150763498,34,168,624,-0.00014426168494452123,1026,-8.612843586982449e-08
0.17012542798525893,1.0,0.014087215619608294,34,200,555,-0.00013267933620544423,989,-8.471417201215952e-08
0.17012542798525893,1.1937766417144369,0.012498852837012658,34,239,492,-0.00012035566949220927,965,-8.150423212355369e-08
0.17012542798525893,1.4251026703029992,0.011078772917177801,34,285,436,-0.00010775069419146096,955,-7.650357430310199e-08
0.17012542798525893,1.7012542798525891,0.009820372981396156,34,340,387,-9.490719055869188e-05,961,-6.960658796512737e-08
0.17012542798525893,2.030917620904737,0.008713991667914185,34,406,343,-8.188569359745957e-05,983,-6.112149822161315e-08
0.17012542798525893,2.424462017082328,0.007747978802881888,34,485,305,-6.900039198592466e-05,1024,-5.1446758116555816e-08
0.17012542798525893,2.8942661247167516,0.006909613282905652,34,579,272,-5.649264956930624e-05,1085,-4.129941922486347e-08
0.17012542798525893,3.4551072945922217,0.006185839878396603,34,691,244,-4.4885615567454046e-05,1169,-3.154826925655349e-08
0.17012542798525893,4.1246263829013525,0.0055638237316896115,34,825,219,-3.4155322627431594e-05,1278,-2.268311193512352e-08
0.17012542798525893,4.923882631706742,0.005031339226275928,34,985,198,-2.4081746778429387e-05,1417,-1.483852979717385e-08
0.17012542798525893,5.878016072274912,0.004577019123697173,34,1176,180,-1.4720338052978317e-05,1590,-8.282882091480034e-09
0.17012542798525893,7.01703828670383,0.004190492698891503,34,1403,165,-6.173023884829651e-06,1802,-3.1277988877329e-09
0.17012542798525893,8.376776400682925,0.0038624403473585377,34,1675,152,1.639048485885628e-06,2061,
0.17012542798525893,10.0,0.0035845886680396398,34,2000,141,8.670639053067844e-06,2375,
0.20309176209047358,0.01,0.066023159178844,41,2,2600,-0.0003125067273098608,2843,-5.6337971391718194e-08
0.20309176209047358,0.011937766417144363,0.06559514956005995,41,2,2583,-0.00031158668791180546,2826,-5.652550793709463e-08
0.20309176209047358,0.014251026703029978,0.06509169539210047,41,3,2563,-0.0003105055791072077,2807,-5.67390487576487e-08
0.20309176209047358,0.017012542798525893,0.0645011069489964,41,3,2540,-0.00030926081992160376,2784,-5.700029857003903e-08
0.20309176209047358,0.020309176209047358,0.06381051041206255,41,4,2513,-0.0003077918561502488,2758,-5.730070001605668e-08
0.20309176209047358,0.024244620170823284,0.0630059769549865,41,5,2481,-0.00030604351982902,2727,-5.7665287386479603e-08
0.20309176209047358,0.028942661247167517,0.06207277114705475,41,6,2444,-0.00030401604675459585,2691,-5.8098603175875796e-08
0.20309176209047358,0.0345510729459222,0.06099575199029472,41,7,2402,-0.0003017096662400206,2650,-5.860625053224127e-08
0.20309176209047358,0.04124626382901352,0.0597599582535756,41,8,2353,-0.0002990163613914564,2602,-5.922148045430816e-08
0.20309176209047358,0.04923882631706739,0.05835140150233768,41,10,2298,-0.00029593351830895545,2549,-5.991867013617459e-08
0.20309176209047358,0.05878016072274912,0.056758072606053575,41,12,2235,-0.0002923879049175582,2488,-6.075719078163873e-08
0.20309176209047358,0.07017038286703829,0.05497113841492512,41,14,2165,-0.00028843521827815485,2420,-6.174227636744474e-08
0.20309176209047358,0.0837677640068292,0.05298626453310051,41,17,2087,-0.0002839177352891482,2345,-6.287653478459614e-08
0.20309176209047358,0.1,0.05080495103340768,41,20,2001,-0.0002789118241822628,2262,-6.422041339298344e-08
0.20309176209047358,0.1193776641714437,0.048435718869986794,41,24,1907,-0.000273276943347026,2172,-6.576619225347653e-08
0.20309176209047358,0.14251026703029984,0.04589494909916184,41,29,1807,-0.0002670668385171077,2077,-6.750453418795122e-08
0.20309176209047358,0.17012542798525893,0.04320717122850798,41,34,1701,-0.0002604209465462308,1976,-6.953756075935926e-08
0.20309176209047358,0.20309176209047358,0.04040463536450846,41,41,1591,-0.00025303534889674665,1873,-7.172935699128785e-08
0.20309176209047358,0.24244620170823283,0.037526090404072086,41,48,1478,-0.00024533154933072647,1767,-7.425019349500819e-08
0.20309176209047358,0.28942661247167517,0.0346148170471894,41,58,1363,-0.00023662402226472913,1662,-7.683795600117198e-08
0.20309176209047358,0.345510729459222,0.031716103061338326,41,69,1249,-0.00022750154813275667,1559,-7.960277545268537e-08
0.20309176209047358,0.41246263829013524,0.028874462045666942,41,82,1137,-0.00021774389977351454,1460,-8.240134259238085e-08
0.20309176209047358,0.49238826317067413,0.026130951807112935,41,98,1029,-0.00020716223275946233,1368,-8.496662760420249e-08
0.20309176209047358,0.5878016072274915,0.023520926975519756,41,118,926,-0.0001955373704809049,1285,-8.698126834082351e-08
0.20309176209047358,0.701703828670383,0.02107246952959224,41,140,830,-0.0001836837477608522,1211,-8.855643031571315e-08
0.20309176209047358,0.837677640068292,0.018805608614332586,41,168,741,-0.00017057241617340015,1150,-8.881019669141544e-08
0.20309176209047358,1.0,0.01673230491691984,41,200,659,-0.0001570607657302091,1100,-8.797148235101554e-08
0.20309176209047358,1.1937766417144369,0.014857067561483223,41,239,585,-0.00014270497512922024,1065,-8.527846009873326e-08
0.20309176209047358,1.4251026703029992,0.013178010937887097,41,285,519,-0.00012796803961334996,1045,-8.074916051222265e-08
0.20309176209047358,1.7012542798525891,0.011688146318456076,41,340,460,-0.00011284096717820242,1041,-7.426679424654627e-08
0.20309176209047358,2.030917620904737,0.010376727462197192,41,406,409,-9.757204709830377e-05,1056,-6.58665328470485e-08
0.20309176209047358,2.424462017082328,0.00923051440538164,41,485,363,-8.230420994368232e-05,1089,-5.6122118991682566e-08
0.20309176209047358,2.8942661247167516,0.008234870073564014,41,579,324,-6.749620740552605e-05,1144,-4.55759827446562e-08
0.20309176209047358,3.4551072945922217,0.00737464952034565,41,691,290,-5.366429816844228e-05,1222,-3.522203870336196e-08
0.20309176209047358,4.1246263829013525,0.00663487605772718,41,825,261,-4.0920126773801954e-05,1327,-2.560003927191634e-08
0.20309176209047358,4.923882631706742,0.0060012211076348,41,985,236,-2.88914560435358e-05,1462,-1.692092023352844e-08
0.20309176209047358,5.878016072274912,0.0054603167247995,41,1176,215,-1.7714508947927558e-05,1632,-9.546512690195926e-09
0.20309176209047358,7.01703828670383,0.004999934011003313,41,1403,197,-7.46192420512497e-06,1841,-3.6472931966317523e-09
0.20309176209047358,8.376776400682925,0.004609059766364817,41,1675,182,1.8907085506654078e-06,2098,
0.20309176209047358,10.0,0.004277899978860101,41,2000,168,1.0387024305602973e-05,2409,
0.24244620170823283,0.01,0.07649690854286155,48,2,3012,-0.0003582342552883339,3262,-5.602242172754217e-08
0.24244620170823283,0.011937766417144363,0.07601665303135344,48,2,2994,-0.0003572600959256872,3244,-5.6192762219034246e-08
0.24244620170823283,0.014251026703029978,0.07545149003589277,48,3,2971,-0.00035601951246417446,3222,-5.6405028084389724e-08
0.24244620170823283,0.017012542798525893,0.07478816291538201,48,3,2945,-0.000354612393384796,3196,-5.6658208184443665e-08
0.24244620170823283,0.020309176209047358,0.07401203108910599,48,4,2915,-0.00035298320693833595,3167,-5.694563400418416e-08
0.24244620170823283,0.024244620170823284,0.07310719815688262,48,5,2879,-0.0003510197912338424,3132,-5.729850203616007e-08
0.24244620170823283,0.028942661247167517,0.0720567711503752,48,6,2838,-0.0003487765132293734,3092,-5.7710823035147294e-08
0.24244620170823283,0.0345510729459222,0.07084328919359721,48,7,2790,-0.000346145373424444,3045,-5.82089552726674e-08
0.24244620170823283,0.04124626382901352,0.06944935899636194,48,8,2735,-0.0003431266058800915,2991,-5.880087155637856e-08
0.24244620170823283,0.04923882631706739,0.06785852667830644,48,10,2672,-0.00033960725070691146,2930,-5.948754409041904e-08
0.24244620170823283,0.05878016072274912,0.06605639724169995,48,12,2601,-0.00033562244161221267,2861,-6.029824464290818e-08
0.24244620170823283,0.07017038286703829,0.06403198190015369,48,14,2522,-0.0003311738404549967,2784,-6.12504513610431e-08
0.24244620170823283,0.0837677640068292,0.06177920865828023,48,17,2433,-0.00032604309393805073,2698,-6.236096756473414e-08
0.24244620170823283,0.1,0.05929847601547914,48,20,2335,-0.0003203644117059166,2603,-6.36730158019471e-08
0.24244620170823283,0.1193776641714437,0.056598071927332266,48,24,2229,-0.00031404105689677986,2501,-6.51651028180803e-08
0.24244620170823283,0.14251026703029984,0.053695234759460905,48,29,2115,-0.0003070125801292865,2392,-6.68639646592226e-08
0.24244620170823283,0.17012542798525893,0.05061661860176918,48,34,1993,-0.00029942788517721853,2275,-6.887009402105437e-08
0.24244620170823283,0.20309176209047358,0.04739795950860385,48,41,1867,-0.0002910558091804438,2156,-7.102941400510626e-08
0.24244620170823283,0.24244620170823283,0.04408283042169044,48,48,1736,-0.0002822380311160208,2032,-7.354851961620789e-08
0.24244620170823283,0.28942661247167517,0.04072051240543443,48,58,1604,-0.0002723819441847747,1910,-7.612346686139657e-08
0.24244620170823283,0.345510729459222,0.03736317055763363,48,69,1471,-0.0002619471510828797,1788,-7.895111008453684e-08
0.24244620170823283,0.41246263829013524,0.03406266300410615,48,82,1341,-0.00025084455502873045,1671,-8.182453093929178e-08
0.24244620170823283,0.49238826317067413,0.030867389431668026,48,98,1216,-0.00023884724776457786,1562,-8.449864424354635e-08
0.24244620170823283,0.5878016072274915,0.027819577075260643,48,118,1096,-0.00022564135615677264,1462,-8.672376324323273e-08
0.24244620170823283,0.701703828670383,0.024953309689724923,48,140,983,-0.00021210952607636675,1371,-8.862564390736164e-08
0.24244620170823283,0.837677640068292,0.02229345766162402,48,168,878,-0.00019714884581073454,1294,-8.932402670028568e-08
0.24244620170823283,1.0,0.019855507709296446,48,200,782,-0.00018176043463354882,1230,-8.895522622134451e-08
0.24244620170823283,1.1937766417144369,0.0176461584000838,48,239,695,-0.00016537562734887383,1182,-8.682046794879978e-08
0.24244620170823283,1.4251026703029992,0.015664467265878407,48,285,617,-0.00014850734966220417,1150,-8.288720623225361e-08
0.24244620170823283,1.7012542798525891,0.013903311338408251,48,340,548,-0.00013120075382623054,1136,-7.690908942167894e-08
0.24244620170823283,2.030917620904737,0.01235094464759125,48,406,486,-0.00011356406268742673,1140,-6.901744377639217e-08
0.24244620170823283,2.424462017082328,0.010992485322158423,48,485,433,-9.60524898760371e-05,1166,-5.942665429867668e-08
0.24244620170823283,2.8942661247167516,0.009811223192175271,48,579,386,-7.890848166085544e-05,1213,-4.8876688920526894e-08
0.24244620170823283,3.4551072945922217,0.008789692752956758,48,691,346,-6.290807142108015e-05,1285,-3.8245708653170005e-08
0.24244620170823283,4.1246263829013525,0.007910498655963893,48,825,312,-4.813840413537366e-05,1385,-2.8159676706000454e-08
0.24244620170823283,4.923882631706742,0.007156909414057253,48,985,282,-3.413350564988795e-05,1515,-1.8876228045373477e-08
0.24244620170823283,5.878016072274912,0.006513251009882615,48,1176,256,-2.1057097687667805e-05,1680,-1.0819373606373214e-08
0.24244620170823283,7.01703828670383,0.005965138440972318,48,1403,235,-9.11587406822431e-06,1886,-4.278949525077126e-09
0.24244620170823283,8.376776400682925,0.005499583090196246,48,1675,217,1.8207728919986563e-06,2140,
0.24244620170823283,10.0,0.005105009920775238,48,2000,201,1.1727542732376674e-05,2449,
0.28942661247167517,0.01,0.08822811210256025,58,2,3474,-0.00041443959265847813,3734,-5.640967048391146e-08
0.28942661247167517,0.011937766417144363,0.08769436904630536,58,2,3453,-0.000413303073402057,3713,-5.6584923769332516e-08
0.28942661247167517,0.014251026703029978,0.087065947081931,58,3,3429,-0.0004120130269028723,3690,-5.6781138632950804e-08
0.28942661247167517,0.017012542798525893,0.08632793860166328,58,3,3400,-0.00041044354792971644,3661,-5.702981074471536e-08
0.28942661247167517,0.020309176209047358,0.08546382845657464,58,4,3366,-0.00040860169980956736,3628,-5.7318324366157826e-08
0.28942661247167517,0.024244620170823284,0.08445561499895067,58,5,3326,-0.00040642479286735186,3589,-5.7664938460529716e-08
0.28942661247167517,0.028942661247167517,0.08328407311582386,58,6,3280,-0.0004039130833471691,3544,-5.8073539703699266e-08
0.28942661247167517,0.0345510729459222,0.08192920277913862,58,7,3226,-0.00040095858106158435,3491,-5.856795768964019e-08
0.28942661247167517,0.04124626382901352,0.0803709069206086,58,8,3165,-0.00039761564939671016,3431,-5.9146111533738454e-08
0.28942661247167517,0.04923882631706739,0.07858993532728992,58,10,3095,-0.00039371619850105875,3363,-5.98189246864169e-08
0.28942661247167517,0.05878016072274912,0.07656911310808456,58,12,3015,-0.0003892399604861424,3285,-6.062361157619885e-08
0.28942661247167517,0.07017038286703829,0.07429483978811748,58,14,2926,-0.00038424279296679766,3198,-6.156710948284223e-08
0.28942661247167517,0.0837677640068292,0.07175879673712167,58,17,2826,-0.0003785001849544318,3101,-6.26651785343196e-08
0.28942661247167517,0.1,0.06895973877925918,58,20,2716,-0.00037214915727230456,2994,-6.395809970582551e-08
0.28942661247167517,0.1193776641714437,0.06590517878586856,58,24,2595,-0.00036497399838811913,2877,-6.545679514834089e-08
0.28942661247167517,0.14251026703029984,0.06261271717034426,58,29,2466,-0.00035706933259862893,2753,-6.714808309675513e-08
0.28942661247167517,0.17012542798525893,0.05911074236070312,58,34,2328,-0.00034853938735438406,2620,-6.913927606452218e-08
0.28942661247167517,0.20309176209047358,0.05543825465518442,58,41,2183,-0.000339004903317319,2482,-7.1334612003678e-08
0.28942661247167517,0.24244620170823283,0.05164365707151282,58,48,2034,-0.00032905443741114453,2340,-7.38558584292054e-08
0.28942661247167517,0.28942661247167517,0.0477825078874069,58,58,1882,-0.0003178522504481067,2198,-7.649358176780064e-08
0.28942661247167517,0.345510729459222,0.04391441305099853,58,69,1729,-0.00030600169190886573,2056,-7.939517090854187e-08
0.28942661247167517,0.41246263829013524,0.0400994069559232,58,82,1579,-0.0002933747669175313,1919,-8.238179888506311e-08
0.28942661247167517,0.49238826317067413,0.036394278035669546,58,98,1433,-0.00027964132151076247,1789,-8.527417925385826e-08
0.28942661247167517,0.5878016072274915,0.03284930754757773,58,118,1294,-0.0002645953159129292,1670,-8.773752417729831e-08
0.28942661247167517,0.701703828670383,0.0295058019682234,58,140,1162,-0.00024909070742843104,1560,-8.997381502789655e-08
0.28942661247167517,0.837677640068292,0.026394639335529033,58,168,1039,-0.00023191390344991908,1465,-9.11052591374468e-08
0.28942661247167517,1.0,0.023535864961210982,58,200,927,-0.00021422747471539362,1385,-9.119632993145981e-08
